,MSTTR-100,Compressibility,Flesch Reading Ease,Mean sentence length,Mean word length
215,0.008244033842426439,0.0439339693961995,0.9817991562758809,0.17715396861722885,0.05185296884685669
216,0.008076870464165756,0.04537011338127564,0.9815216728930766,0.17877621405573996,0.05030494910391805
217,0.008963463973520085,0.04515190262180636,0.9746279183907076,0.21098720919995095,0.05887087778043324
218,0.008205539296169956,0.04196111813137476,0.9819047373016341,0.17710350675642647,0.051665931223671635
219,0.007867248738051435,0.04559972479745327,0.9885890713119627,0.13499410045664392,0.048239117116120354
220,0.008304393222281633,0.036594761858289034,0.98261124407626,0.17495799879716878,0.04956513017776937
221,0.0077184571720140625,0.039513971618517545,0.990697700218846,0.12094400096784079,0.047641230848869745
222,0.008202800941060445,0.040253207017306836,0.9803715781775308,0.18552281354071998,0.05258562293228009
223,0.008522998389547861,0.04736106717524503,0.9754050748277755,0.2085766783093478,0.05258323953632248
224,0.008165597850858752,0.04444613426102084,0.9850511254765318,0.15858002516286146,0.04984495940166302
225,0.008177561494250104,0.04077043286994242,0.9874571678293778,0.14340393003209426,0.05132790513297447
226,0.007194026644159466,0.033635555111529054,0.9941712178161777,0.0934272635510912,0.04137428554350568
227,0.008088770266664675,0.04238217385367706,0.9864752337061898,0.15021807182964214,0.049390963901431315
228,0.008148950661930986,0.042589128453419944,0.9875764870140559,0.14283439272875553,0.04909968728486395
229,0.008061324084803796,0.04435089421572333,0.9898921077410638,0.1253108957198105,0.0487730220728456
230,0.008008573295938346,0.04141838336255614,0.9908228198183224,0.11917732297074235,0.04782557569116518
231,0.00815094342689378,0.035711182883375,0.9875857920235296,0.14483633524417422,0.04852847539967563
232,0.009606986187667347,0.0438126232698976,0.9644872098522029,0.2531974654165891,0.06036245022137603
233,0.009763814888101381,0.050951657249662066,0.9480617741696555,0.3073625820463845,0.06336964619128452
234,0.007987570782377707,0.03965670755867156,0.9870149491081116,0.14815867475155087,0.047053603385697376
235,0.008700581003667726,0.04463515030393284,0.9655160269925769,0.2502175355788851,0.05569550930589206
236,0.008117190263908766,0.04249718228623229,0.9874436023698981,0.1438654507870062,0.048846339970976455
237,0.008517853480212311,0.042821264975883344,0.9834443112206783,0.16823865866507803,0.0512525696547591
238,0.008184536770150746,0.04384387351846406,0.9853857284430495,0.1568099900297262,0.04935910574952586
239,0.006401825244408304,0.03618314887370553,0.9929249924169025,0.10702175673465313,0.036001380396398275
240,0.007959519186364193,0.041725166480805695,0.9841039389973418,0.16600242513709335,0.046672139815858556
241,0.007494313121754662,0.034032655882901865,0.9933899276990862,0.10069542468849875,0.04269070855814175
242,0.008429195575809609,0.040450706051059125,0.9883241830593102,0.13817290750154043,0.04915532376694764
243,0.00826145661110898,0.04254074217374211,0.9695766680900684,0.2359058477721695,0.04890346891811993
